# node 65
   1.9683E-01    2.3838E-03  6.9723E-15 -5.5550E-08
   1.9800E-01    5.8883E-04 -1.4827E-14 -3.4363E-08
   1.9916E-01   -4.0570E-03 -3.3219E-14  8.6691E-08
   2.0032E-01   -9.7736E-03  1.3966E-14  2.0287E-07
   2.0149E-01   -1.5831E-02 -1.2341E-14  3.1692E-07
   2.0265E-01   -2.1714E-02  2.1640E-14  4.7239E-07
   2.0382E-01   -2.5372E-02 -9.4278E-15  5.4066E-07
   2.0498E-01   -2.6684E-02  1.1790E-14  5.7078E-07
   2.0615E-01   -2.5739E-02 -1.1988E-14  5.7724E-07
   2.0731E-01   -2.1755E-02  2.9779E-14  4.7834E-07
   2.0848E-01   -1.6145E-02  5.9215E-15  3.4685E-07
   2.0964E-01   -1.0074E-02  1.3740E-15  2.3236E-07
   2.1081E-01   -3.8059E-03  1.4713E-14  6.6190E-08
   2.1197E-01    6.5218E-04 -2.0024E-14 -3.4986E-08
   2.1314E-01    2.5578E-03  4.0256E-15 -5.5359E-08
   2.1430E-01    2.3203E-03  1.2257E-14 -7.5872E-08
   2.1547E-01   -9.6566E-04 -1.7875E-14  1.1269E-08
   2.1663E-01   -6.3312E-03 -9.3637E-15  1.4467E-07
   2.1780E-01   -1.2248E-02 -7.8355E-15  2.5608E-07
   2.1896E-01   -1.8586E-02  1.8126E-15  4.1523E-07
   2.2012E-01   -2.3630E-02 -6.8032E-15  5.4716E-07
   2.2129E-01   -2.6089E-02  1.7600E-14  5.8550E-07
   2.2245E-01   -2.6409E-02 -1.2757E-14  6.1949E-07
   2.2362E-01   -2.3799E-02 -1.4739E-16  5.6735E-07
   2.2478E-01   -1.8596E-02  1.8073E-14  4.1900E-07
   2.2595E-01   -1.2655E-02 -8.3044E-15  3.0189E-07
   2.2711E-01   -6.2172E-03  2.6425E-14  1.3816E-07
   2.2828E-01   -6.4405E-04  2.6054E-15 -1.3612E-08
   2.2944E-01    2.3086E-03 -2.2929E-15 -6.1149E-08
   2.3061E-01    3.0431E-03 -1.5440E-15 -8.6698E-08
   2.3177E-01    1.0510E-03  2.1224E-14 -5.4784E-08
   2.3294E-01   -3.8095E-03 -2.9075E-14  8.8726E-08
   2.3410E-01   -9.6709E-03  6.6232E-15  2.1631E-07
   2.3527E-01   -1.6005E-02  4.4972E-16  3.6077E-07
   2.3643E-01   -2.1924E-02 -2.5540E-14  5.4101E-07
   2.3759E-01   -2.5341E-02  1.2334E-14  6.0654E-07
   2.3876E-01   -2.6364E-02 -2.2298E-14  6.3998E-07
   2.3992E-01   -2.4818E-02 -4.4216E-15  6.2590E-07
   2.4109E-01   -2.0175E-02 -1.7126E-14  4.8612E-07
   2.4225E-01   -1.4211E-02  1.4018E-14  3.3794E-07
   2.4342E-01   -7.8746E-03 -2.9395E-14  1.9709E-07
   2.4458E-01   -1.7242E-03 -1.2268E-14  1.0817E-08
   2.4575E-01    2.1224E-03  2.1865E-14 -7.4280E-08
   2.4691E-01    3.3409E-03  1.7536E-14 -9.0249E-08
   2.4808E-01    2.1835E-03  2.5073E-14 -9.2686E-08
   2.4924E-01   -2.1250E-03  5.8203E-15  3.8135E-08
   2.5041E-01   -8.0991E-03  1.5185E-14  1.9440E-07
   2.5157E-01   -1.4370E-02 -1.1502E-14  3.3347E-07
   2.5274E-01   -2.0621E-02  1.8653E-14  5.2159E-07
   2.5390E-01   -2.4797E-02 -8.0008E-15  6.3557E-07
   2.5506E-01   -2.6117E-02 -7.2418E-15  6.5177E-07
   2.5623E-01   -2.5072E-02 -1.9491E-14  6.5504E-07
   2.5739E-01   -2.0953E-02 -2.9736E-14  5.4069E-07
   2.5856E-01   -1.4830E-02  7.5914E-15  3.5690E-07
   2.5972E-01   -8.5112E-03 -2.3334E-15  2.2050E-07
   2.6089E-01   -2.2387E-03 -1.2606E-14  3.2923E-08
   2.6205E-01    2.2243E-03 -4.3440E-15 -9.7313E-08
   2.6322E-01    3.6347E-03  6.9706E-15 -1.0890E-07
   2.6438E-01    2.6590E-03  2.7943E-15 -1.0620E-07
   2.6555E-01   -1.2573E-03  4.2213E-15 -5.2664E-09
   2.6671E-01   -7.4428E-03  4.2318E-14  1.8872E-07
   2.6788E-01   -1.3834E-02 -2.8350E-14  3.3798E-07
   2.6904E-01   -2.0008E-02  2.4449E-14  5.1322E-07
   2.7021E-01   -2.4599E-02 -2.7695E-14  6.6732E-07
   2.7137E-01   -2.5963E-02  1.6430E-14  6.7597E-07
   2.7254E-01   -2.4800E-02  2.0228E-14  6.6235E-07
   2.7370E-01   -2.0914E-02 -1.1172E-14  5.6865E-07
   2.7486E-01   -1.4585E-02  1.1808E-14  3.6406E-07
   2.7603E-01   -8.0488E-03 -2.0459E-14  1.9999E-07
   2.7719E-01   -1.9518E-03  2.7367E-14  3.6855E-08
   2.7836E-01    2.6915E-03 -1.8071E-14 -1.2450E-07
   2.7952E-01    4.0582E-03  3.8944E-14 -1.3789E-07
   2.8069E-01    2.6525E-03 -4.2124E-14 -9.9727E-08
   2.8185E-01   -1.2625E-03 -1.2265E-14 -1.5755E-08
   2.8302E-01   -7.6864E-03 -2.3252E-14  1.9777E-07
   2.8418E-01   -1.4372E-02 -4.5494E-14  3.7839E-07
   2.8535E-01   -2.0261E-02  2.7943E-15  5.3060E-07
   2.8651E-01   -2.4746E-02 -5.3796E-15  6.9364E-07
   2.8768E-01   -2.5914E-02  1.0246E-14  7.1276E-07
   2.8884E-01   -2.4097E-02 -1.7737E-14  6.5290E-07
   2.9001E-01   -1.9963E-02  6.8192E-14  5.6708E-07
   2.9117E-01   -1.3419E-02  1.5991E-14  3.5346E-07
   2.9233E-01   -6.5310E-03  3.9076E-14  1.4893E-07
   2.9350E-01   -7.8219E-04 -1.4852E-14  9.0860E-09
   2.9466E-01    3.4808E-03 -9.8056E-15 -1.4957E-07
   2.9583E-01    4.4630E-03  1.7290E-14 -1.7164E-07
   2.9699E-01    2.1695E-03 -1.9923E-14 -8.4201E-08
   2.9816E-01   -2.2674E-03  5.5437E-15  1.4583E-08
   2.9932E-01   -8.9177E-03 -1.7652E-14  2.2818E-07
   3.0049E-01   -1.5896E-02 -4.5750E-14  4.5030E-07
   3.0165E-01   -2.1365E-02 -3.5175E-15  5.8367E-07
   3.0282E-01   -2.5130E-02  3.2801E-14  7.2222E-07
   3.0398E-01   -2.5718E-02 -2.0669E-15  7.4999E-07
   3.0515E-01   -2.2840E-02  2.0384E-14  6.3507E-07
   3.0631E-01   -1.7954E-02  3.2868E-15  5.2028E-07
   3.0748E-01   -1.1188E-02 -9.4717E-15  3.1122E-07
   3.0864E-01   -4.0870E-03  4.4308E-14  6.9527E-08
   3.0980E-01    1.1391E-03  2.0262E-14 -5.6997E-08
   3.1097E-01    4.3755E-03 -3.9995E-14 -1.7144E-07
   3.1213E-01    4.4746E-03  3.0720E-14 -1.9252E-07
   3.1330E-01    9.7242E-04 -3.0839E-14 -4.9580E-08
   3.1446E-01   -4.4379E-03  2.1450E-14  9.1336E-08
   3.1563E-01   -1.1263E-02 -2.9220E-14  2.9552E-07
   3.1679E-01   -1.8255E-02  2.3575E-14  5.4235E-07
   3.1796E-01   -2.3047E-02 -1.8357E-14  6.6322E-07
   3.1912E-01   -2.5460E-02  1.6578E-14  7.4320E-07
   3.2029E-01   -2.4895E-02 -5.6529E-15  7.5662E-07
   3.2145E-01   -2.0693E-02 -1.0045E-14  5.9370E-07
   3.2262E-01   -1.4713E-02  4.0570E-14  4.2305E-07
   3.2378E-01   -7.8058E-03 -5.0507E-14  2.2502E-07
   3.2495E-01   -9.5606E-04 -1.6138E-14 -2.7161E-08
   3.2611E-01    3.3883E-03 -5.6761E-14 -1.4126E-07
   3.2728E-01    4.9257E-03  1.3367E-14 -1.8293E-07
   3.2844E-01    3.5423E-03 -4.4468E-14 -1.7202E-07
   3.2960E-01   -1.3633E-03  4.7135E-14  1.2645E-08
   3.3077E-01   -7.9017E-03  9.9393E-15  2.1897E-07
   3.3193E-01   -1.4717E-02  1.3765E-14  4.0872E-07
   3.3310E-01   -2.1111E-02 -5.3425E-15  6.4943E-07
   3.3426E-01   -2.4723E-02  9.6289E-15  7.5669E-07
   3.3543E-01   -2.5159E-02  2.8952E-14  7.5355E-07
   3.3659E-01   -2.2811E-02 -6.9213E-15  7.2168E-07
   3.3776E-01   -1.7197E-02  1.9115E-14  5.1740E-07
   3.3892E-01   -1.0152E-02 -7.6705E-14  2.8179E-07
   3.4009E-01   -3.4341E-03 -4.3750E-16  9.8044E-08
   3.4125E-01    2.3790E-03 -6.4666E-16 -1.2401E-07
   3.4242E-01    5.1928E-03 -2.9928E-14 -2.1327E-07
   3.4358E-01    4.4224E-03 -4.5599E-15 -1.5962E-07
   3.4475E-01    1.0179E-03 -1.3689E-14 -8.3554E-08
   3.4591E-01   -5.2475E-03  8.1379E-15  1.3591E-07
   3.4707E-01   -1.2605E-02  5.4442E-14  3.9939E-07
   3.4824E-01   -1.8915E-02  3.3567E-14  5.6917E-07
   3.4940E-01   -2.3779E-02  1.0837E-14  7.5995E-07
   3.5057E-01   -2.5464E-02  1.6572E-14  8.2546E-07
   3.5173E-01   -2.3374E-02 -7.7849E-15  7.2750E-07
   3.5290E-01   -1.8844E-02 -2.7621E-14  6.0976E-07
   3.5406E-01   -1.2035E-02  2.4081E-14  3.8214E-07
   3.5523E-01   -4.5177E-03 -4.2963E-14  1.0134E-07
   3.5639E-01    1.2725E-03 -6.1754E-14 -5.5999E-08
   3.5756E-01    5.0078E-03 -2.8201E-14 -1.9593E-07
   3.5872E-01    5.4446E-03 -2.5705E-14 -2.3210E-07
   3.5989E-01    1.9774E-03 -3.0590E-14 -7.5443E-08
   3.6105E-01   -3.6187E-03  4.1967E-14  8.4331E-08
   3.6222E-01   -1.0765E-02  3.6812E-14  3.1868E-07
   3.6338E-01   -1.8031E-02 -1.1907E-14  5.9936E-07
   3.6454E-01   -2.2900E-02  6.6512E-14  7.3316E-07
   3.6571E-01   -2.5120E-02 -8.6063E-14  8.1680E-07
   3.6687E-01   -2.4069E-02  5.2566E-14  8.1178E-07
   3.6804E-01   -1.9241E-02  1.8731E-14  6.1177E-07
   3.6920E-01   -1.2691E-02 -3.0495E-14  4.0254E-07
   3.7037E-01   -5.4563E-03 -1.1813E-14  1.7505E-07
   3.7153E-01    1.2857E-03  1.1990E-14 -1.0280E-07
   3.7270E-01    5.0002E-03  3.2859E-14 -1.9937E-07
   3.7386E-01    5.5558E-03  1.4021E-14 -2.1816E-07
   3.7503E-01    2.9366E-03  4.7506E-14 -1.6231E-07
   3.7619E-01   -3.1118E-03 -8.8701E-14  8.1418E-08
   3.7736E-01   -1.0327E-02  9.2781E-15  3.2128E-07
   3.7852E-01   -1.7225E-02 -3.2303E-14  5.3911E-07
   3.7969E-01   -2.2895E-02  1.6626E-14  7.7428E-07
   3.8085E-01   -2.5046E-02 -5.3772E-14  8.3753E-07
   3.8202E-01   -2.3657E-02 -3.1228E-15  7.7156E-07
   3.8318E-01   -1.9452E-02 -8.3303E-14  6.6879E-07
   3.8434E-01   -1.2393E-02 -2.6049E-14  3.8547E-07
   3.8551E-01   -4.8882E-03  4.5624E-14  1.1829E-07
   3.8667E-01    1.2850E-03  3.6408E-14 -6.6561E-08
   3.8784E-01    5.5139E-03 -4.1888E-15 -2.5584E-07
   3.8900E-01    5.8802E-03  2.1200E-14 -2.5551E-07
   3.9017E-01    2.5698E-03  5.1366E-14 -1.1742E-07
   3.9133E-01   -3.0599E-03  2.9856E-14  4.5074E-08
   3.9250E-01   -1.0675E-02  2.0633E-14  3.3522E-07
   3.9366E-01   -1.7929E-02  1.4143E-14  6.1068E-07
   3.9483E-01   -2.2795E-02 -6.1868E-14  7.4587E-07
   3.9599E-01   -2.5078E-02  4.6092E-15  8.6619E-07
   3.9716E-01   -2.3395E-02 -1.9680E-14  8.0815E-07
   3.9832E-01   -1.8179E-02 -2.3357E-14  5.8565E-07
   3.9949E-01   -1.1421E-02  4.8640E-14  3.8616E-07
   4.0065E-01   -3.7435E-03 -7.9768E-14  8.6477E-08
   4.0181E-01    2.6581E-03  5.9469E-14 -1.6027E-07
   4.0298E-01    5.7697E-03 -3.7478E-14 -2.3662E-07
   4.0414E-01    5.8271E-03 -1.7170E-14 -2.6201E-07
   4.0531E-01    2.1543E-03  3.4690E-15 -1.4091E-07
   4.0647E-01   -4.5907E-03  1.9790E-14  1.4061E-07
   4.0764E-01   -1.1897E-02 -7.6550E-14  3.6721E-07
   4.0880E-01   -1.8922E-02  2.0566E-14  6.2843E-07
   4.0997E-01   -2.3806E-02 -2.2210E-14  8.4203E-07
   4.1113E-01   -2.4671E-02 -5.6741E-14  8.3196E-07
   4.1230E-01   -2.2295E-02  5.7087E-14  7.7260E-07
   4.1346E-01   -1.6720E-02 -3.7998E-14  5.7979E-07
   4.1463E-01   -8.9126E-03  1.6956E-14  2.5231E-07
   4.1579E-01   -1.6987E-03 -3.1797E-14  1.3050E-08
   4.1696E-01    3.9348E-03  7.9601E-14 -1.9232E-07
   4.1812E-01    6.6920E-03 -2.4679E-14 -3.3106E-07
   4.1928E-01    5.0797E-03  3.8742E-14 -2.3197E-07
   4.2045E-01    4.2768E-04  1.4284E-14 -7.2451E-08
   4.2161E-01   -6.4496E-03 -6.6983E-14  1.5049E-07
   4.2278E-01   -1.4486E-02  6.0805E-14  4.9461E-07
   4.2394E-01   -2.0710E-02  2.3220E-15  6.9451E-07
   4.2511E-01   -2.4246E-02 -3.9392E-15  8.2456E-07
   4.2627E-01   -2.4432E-02 -2.4207E-14  8.7230E-07
   4.2744E-01   -2.0288E-02 -6.2129E-15  6.8319E-07
   4.2860E-01   -1.3679E-02 -2.2905E-14  4.3909E-07
   4.2977E-01   -6.1002E-03  4.7837E-14  1.7985E-07
   4.3093E-01    1.2907E-03 -2.4652E-14 -1.4178E-07
   4.3210E-01    5.6983E-03  1.4179E-15 -2.9372E-07
   4.3326E-01    6.5037E-03 -1.0516E-13 -2.9803E-07
   4.3443E-01    3.9499E-03 -1.0140E-14 -2.4967E-07
   4.3559E-01   -2.3259E-03 -4.6985E-14  2.6093E-08
   4.3675E-01   -1.0010E-02 -2.4780E-14  3.1209E-07
   4.3792E-01   -1.7167E-02  5.9991E-15  5.4855E-07
   4.3908E-01   -2.2858E-02  4.1976E-15  8.0467E-07
   4.4025E-01   -2.4710E-02  1.9554E-14  8.6523E-07
   4.4141E-01   -2.2551E-02  1.0881E-13  7.6288E-07
   4.4258E-01   -1.7452E-02  4.3663E-15  6.1115E-07
   4.4374E-01   -9.6834E-03  5.8301E-14  2.8989E-07
   4.4491E-01   -1.8149E-03 -7.1507E-15 -3.1845E-08
   4.4607E-01    3.9306E-03 -2.4801E-14 -2.0768E-07
   4.4724E-01    7.0366E-03  4.6076E-14 -3.7120E-07
   4.4840E-01    5.8371E-03 -4.0312E-14 -3.1426E-07
   4.4957E-01    7.9858E-04  2.4411E-14 -8.7447E-08
   4.5073E-01   -6.1112E-03 -1.0632E-13  1.2999E-07
   4.5190E-01   -1.4166E-02  1.1343E-14  4.6546E-07
   4.5306E-01   -2.0823E-02 -1.0714E-13  7.3220E-07
   4.5423E-01   -2.4046E-02  1.4314E-15  8.1826E-07
   4.5539E-01   -2.3951E-02 -4.8624E-14  8.4795E-07
   4.5655E-01   -1.9763E-02  5.1635E-14  6.9401E-07
   4.5772E-01   -1.2498E-02 -3.4496E-14  3.7400E-07
   4.5888E-01   -4.7987E-03  3.9855E-14  1.2118E-07
   4.6005E-01    2.3363E-03 -6.1387E-15 -1.7657E-07
   4.6121E-01    6.7153E-03  1.0857E-14 -3.7352E-07
   4.6238E-01    6.6790E-03  2.2374E-14 -3.2421E-07
   4.6354E-01    3.2602E-03 -1.5132E-14 -2.2774E-07
   4.6471E-01   -3.3904E-03  1.5856E-14  3.1437E-08
   4.6587E-01   -1.1694E-02 -7.8574E-14  3.9056E-07
   4.6704E-01   -1.8656E-02  1.4009E-13  6.2739E-07
   4.6820E-01   -2.3412E-02 -4.0373E-14  8.2101E-07
   4.6937E-01   -2.4483E-02  2.7164E-14  8.9625E-07
   4.7053E-01   -2.0963E-02  6.0058E-15  7.1298E-07
